time_ms,accuracy,compute_similarities_with_state_decision_0,compute_similarities_with_state_decision_1,compute_similarities_with_state_threshold_0,parse_embedding_decision_0,parse_embedding_decision_1,parse_embedding_threshold_0,selector_kernel_decision_0,selector_kernel_decision_1,selector_kernel_threshold_0,qos_loss,exact_accuracy
4406.623975,0.361706,2,2,4,2,2,2,0,1,6,0.098294,0.460000
3096.538106,0.154841,1,2,3,2,2,2,0,1,4,0.305159,0.460000
3101.035273,0.154841,1,2,4,2,2,2,0,1,4,0.305159,0.460000
3095.231574,0.154841,0,2,4,2,2,3,0,1,4,0.305159,0.460000
4429.659565,0.361706,1,2,2,2,2,2,0,1,6,0.098294,0.460000
4474.935115,0.076806,2,0,4,1,0,9,1,0,9,0.383194,0.460000
7685.121584,0.400063,1,1,2,1,0,5,0,0,0,0.059937,0.460000
7353.040219,0.400063,1,1,3,0,0,4,0,0,7,0.059937,0.460000
7361.882394,0.400063,1,1,4,0,0,5,0,0,7,0.059937,0.460000
2953.973547,0.080139,1,2,5,0,1,3,1,1,6,0.379861,0.460000
3301.946582,0.074583,2,1,2,1,0,9,1,0,10,0.385417,0.460000
5257.746710,0.280556,1,1,3,1,0,4,1,0,5,0.179444,0.460000
5681.916775,0.455000,0,0,1,2,1,9,1,0,3,0.005000,0.460000
3403.285113,0.080139,2,2,4,0,2,8,1,1,3,0.379861,0.460000
3639.180728,0.185000,2,2,4,2,0,5,1,0,6,0.275000,0.460000
4877.422119,0.441865,0,2,1,2,0,9,1,0,3,0.018135,0.460000
2361.025373,0.071806,0,2,4,2,0,9,1,1,3,0.388194,0.460000
4892.775340,0.441865,0,2,5,2,0,9,1,0,3,0.018135,0.460000
5404.395793,0.380833,1,2,3,1,0,2,1,0,4,0.079167,0.460000
2842.870879,0.080139,1,2,5,0,1,2,1,1,7,0.379861,0.460000
2364.145842,0.071806,0,2,1,2,0,9,1,1,3,0.388194,0.460000
2959.639515,0.066250,1,1,2,2,1,3,1,0,8,0.393750,0.460000
2349.389008,0.071806,2,2,1,2,0,9,1,0,9,0.388194,0.460000
6564.588180,0.463869,2,2,4,0,0,4,0,1,8,0.000000,0.460000
6342.819833,0.419425,0,2,5,0,0,9,0,1,7,0.040575,0.460000
4821.773059,0.441865,0,2,2,2,0,9,1,0,3,0.018135,0.460000
4837.323732,0.441865,1,2,4,2,0,9,1,0,3,0.018135,0.460000
3404.613885,0.071806,2,2,2,2,0,2,1,1,3,0.388194,0.460000
5138.861399,0.475956,0,2,2,2,0,7,1,0,3,0.000000,0.460000
4708.769765,0.441865,0,2,2,2,1,9,1,0,3,0.018135,0.460000
2253.497851,0.071806,0,2,3,2,1,9,1,0,10,0.388194,0.460000
4827.757723,0.441865,0,2,1,2,1,9,1,0,3,0.018135,0.460000
2992.212231,0.113175,0,2,2,1,1,9,0,1,3,0.346825,0.460000
5205.713933,0.430833,0,2,2,1,1,9,1,0,3,0.029167,0.460000
5542.233094,0.380833,0,2,2,0,1,9,1,0,4,0.079167,0.460000
2265.041313,0.071806,0,2,5,2,1,9,1,1,3,0.388194,0.460000
7322.121883,0.400063,1,1,5,0,0,2,0,0,6,0.059937,0.460000
5468.296505,0.463869,0,2,5,1,1,9,0,0,4,0.000000,0.460000
5934.537022,0.469091,1,0,5,1,2,1,0,0,9,0.000000,0.460000
5061.892330,0.346667,0,1,2,2,1,9,1,0,3,0.113333,0.460000
4751.957482,0.466865,0,2,2,2,1,8,1,0,3,0.000000,0.460000
6107.164953,0.430833,0,2,1,0,1,9,1,0,3,0.029167,0.460000
6574.180796,0.463869,2,2,3,0,0,5,0,0,2,0.000000,0.460000
4687.429600,0.441865,0,2,2,2,2,9,1,0,3,0.018135,0.460000
2212.613961,0.071806,2,2,2,2,2,9,1,1,3,0.388194,0.460000
4709.550040,0.441865,0,2,4,2,2,9,1,0,3,0.018135,0.460000
5000.223640,0.346667,0,1,2,2,2,9,1,0,3,0.113333,0.460000
5106.547749,0.346667,2,1,2,2,2,9,1,0,3,0.113333,0.460000
5136.680466,0.430833,0,2,2,1,2,9,1,0,3,0.029167,0.460000
5030.233568,0.474901,0,2,2,2,2,9,0,0,5,0.000000,0.460000
2709.490775,0.066250,0,1,3,2,1,9,1,1,10,0.393750,0.460000
4753.139730,0.441865,0,2,2,2,2,1,1,0,3,0.018135,0.460000
2239.075300,0.071806,0,2,2,2,2,5,1,0,8,0.388194,0.460000
2213.476274,0.071806,0,2,4,2,1,10,1,1,2,0.388194,0.460000
5838.685167,0.455000,0,0,2,2,0,9,1,0,3,0.005000,0.460000
4687.445726,0.441865,0,2,2,2,2,8,1,0,3,0.018135,0.460000
5200.194765,0.430833,0,2,2,1,0,9,1,0,3,0.029167,0.460000
3589.127532,0.076806,2,0,3,1,1,6,1,1,9,0.383194,0.460000
4427.595418,0.341667,1,0,4,2,1,9,1,0,5,0.118333,0.460000
5040.124940,0.474901,0,2,2,2,2,9,1,0,0,0.000000,0.460000
4702.335408,0.441865,0,2,2,2,2,3,1,0,3,0.018135,0.460000
2238.042288,0.071806,0,2,2,2,2,9,1,1,4,0.388194,0.460000
5607.707480,0.430833,2,2,2,0,2,6,1,0,3,0.029167,0.460000
2224.115473,0.071806,0,2,2,2,2,9,1,1,3,0.388194,0.460000
4748.856359,0.460615,1,2,2,2,2,9,1,0,2,0.000000,0.460000
3544.092994,0.080139,0,2,2,0,2,9,1,0,8,0.379861,0.460000
5628.407122,0.455000,2,0,2,2,1,9,1,0,3,0.005000,0.460000
6135.304963,0.444091,0,0,2,1,2,9,1,0,3,0.015909,0.460000
2236.767325,0.071806,0,2,2,2,2,9,1,0,10,0.388194,0.460000
5070.152081,0.474901,0,2,2,2,2,9,0,0,3,0.000000,0.460000
2230.258792,0.071806,1,2,2,2,2,10,1,0,10,0.388194,0.460000
4992.746555,0.346667,0,1,3,2,2,9,1,0,3,0.113333,0.460000
5864.131014,0.480000,0,0,2,2,2,9,0,0,3,0.000000,0.460000
5173.249222,0.346667,1,1,2,2,2,9,1,0,3,0.113333,0.460000
4691.330356,0.441865,0,2,2,2,2,2,1,0,3,0.018135,0.460000
4732.214783,0.441865,0,2,2,2,2,6,1,0,3,0.018135,0.460000
2231.696804,0.071806,0,2,2,2,2,9,1,1,9,0.388194,0.460000
4133.119377,0.391865,0,2,2,2,2,9,1,0,4,0.068135,0.460000
5516.638928,0.380833,0,2,2,0,2,9,1,0,4,0.079167,0.460000
2226.527559,0.071806,0,2,2,2,2,1,1,0,8,0.388194,0.460000
8877.411769,0.400063,2,1,3,0,1,9,0,1,7,0.059937,0.460000
5249.256103,0.449583,0,2,4,1,0,10,1,0,2,0.010417,0.460000
3512.578720,0.076806,0,0,4,1,0,10,1,0,9,0.383194,0.460000
7495.323730,0.469091,1,0,2,0,1,7,0,1,10,0.000000,0.460000
5879.007344,0.388952,2,1,2,0,2,2,0,1,9,0.071048,0.460000
5067.479445,0.430833,0,2,4,1,0,10,1,0,3,0.029167,0.460000
5293.014631,0.430833,0,2,4,1,0,8,1,0,3,0.029167,0.460000
5224.421570,0.430833,0,2,4,1,1,10,1,0,3,0.029167,0.460000
5992.611872,0.400063,1,1,3,1,2,10,0,1,10,0.059937,0.460000
5104.314782,0.430833,0,2,5,1,0,10,1,0,3,0.029167,0.460000
5350.325424,0.449583,0,2,3,1,0,10,1,0,2,0.010417,0.460000
4903.270360,0.326667,1,0,4,1,1,6,1,0,5,0.133333,0.460000
4591.951191,0.380833,0,2,4,1,0,10,1,0,4,0.079167,0.460000
7287.948293,0.400063,1,1,2,0,0,5,0,1,9,0.059937,0.460000
4655.693121,0.380833,0,2,3,1,0,10,1,0,4,0.079167,0.460000
6035.367325,0.400063,0,1,3,1,1,8,0,0,6,0.059937,0.460000
5949.124757,0.430833,0,2,4,1,0,2,1,0,3,0.029167,0.460000
5174.387781,0.430833,1,2,4,1,0,9,1,0,3,0.029167,0.460000
3529.452813,0.076806,0,0,2,1,1,6,1,1,1,0.383194,0.460000
5493.980499,0.463869,0,2,5,1,1,9,0,0,7,0.000000,0.460000
5397.131390,0.464547,2,2,2,2,0,6,0,1,7,0.000000,0.460000
6531.468993,0.463869,0,2,4,0,2,10,0,0,8,0.000000,0.460000
5457.681607,0.463869,1,2,2,1,1,3,0,1,10,0.000000,0.460000
7265.294198,0.400063,2,1,1,0,0,6,0,0,4,0.059937,0.460000
2722.065972,0.080139,0,2,4,1,0,9,1,1,3,0.379861,0.460000
6757.992234,0.400063,1,1,3,0,1,6,0,0,2,0.059937,0.460000
3530.900430,0.076806,0,0,4,1,0,10,1,0,10,0.383194,0.460000
5460.279806,0.387464,1,2,3,2,0,3,0,1,6,0.072536,0.460000
5269.369912,0.430833,0,2,4,1,0,9,1,0,3,0.029167,0.460000
2646.643131,0.066250,0,1,5,2,2,4,1,1,7,0.393750,0.460000
5395.323702,0.463869,0,2,4,1,1,10,1,0,0,0.000000,0.460000
6298.122906,0.449583,2,2,5,0,0,4,1,0,1,0.010417,0.460000
4644.513899,0.441865,0,2,5,2,0,10,1,0,3,0.018135,0.460000
4700.707949,0.441865,0,2,4,2,0,10,1,0,3,0.018135,0.460000
4112.887666,0.391865,0,2,5,2,0,10,1,0,4,0.068135,0.460000
3040.497754,0.185000,0,2,5,2,0,8,1,0,6,0.275000,0.460000
4214.845896,0.391865,0,2,5,2,0,9,1,0,4,0.068135,0.460000
3529.105341,0.308532,0,2,5,2,0,10,1,0,5,0.151468,0.460000
4674.789580,0.460615,0,2,5,2,0,10,1,0,2,0.000000,0.460000
4886.124457,0.460615,0,2,5,2,0,10,1,0,1,0.000000,0.460000
2805.628708,0.185000,0,2,5,2,0,10,1,0,6,0.275000,0.460000
2819.888526,0.185000,0,2,5,2,1,9,1,0,6,0.275000,0.460000
4439.016065,0.391865,0,2,5,2,0,8,1,0,4,0.068135,0.460000
4106.031565,0.391865,0,2,4,2,0,10,1,0,4,0.068135,0.460000
4259.513285,0.391865,0,2,4,2,0,9,1,0,4,0.068135,0.460000
2805.241226,0.185000,0,2,4,2,0,10,1,0,6,0.275000,0.460000
2919.263771,0.185000,0,2,4,2,0,9,1,0,6,0.275000,0.460000
3466.060615,0.308532,1,2,4,2,0,10,1,0,5,0.151468,0.460000
2429.635561,0.116250,0,2,4,2,0,10,1,0,7,0.343750,0.460000
4557.551186,0.308333,0,1,5,2,0,10,1,0,4,0.151667,0.460000
4105.114595,0.391865,0,2,4,2,1,10,1,0,4,0.068135,0.460000
4487.506201,0.308333,0,1,4,2,1,10,1,0,4,0.151667,0.460000
3512.823231,0.308532,0,2,4,2,1,10,1,0,5,0.151468,0.460000
4157.441853,0.391865,0,2,3,2,1,9,1,0,4,0.068135,0.460000
4795.506009,0.460615,0,2,4,2,1,10,1,0,2,0.000000,0.460000
2786.795773,0.185000,0,2,4,2,1,10,1,0,6,0.275000,0.460000
4143.632498,0.391865,0,2,4,2,1,9,1,0,4,0.068135,0.460000
3497.275324,0.308532,0,2,5,2,1,10,1,0,5,0.151468,0.460000
4500.199992,0.380833,0,2,4,1,1,8,1,0,4,0.079167,0.460000
4126.345697,0.391865,0,2,3,2,1,10,1,0,4,0.068135,0.460000
3551.855918,0.308532,0,2,4,2,1,8,1,0,5,0.151468,0.460000
4085.734957,0.391865,0,2,4,2,2,10,1,0,4,0.068135,0.460000
4104.140785,0.391865,0,2,4,2,2,9,1,0,4,0.068135,0.460000
4549.336398,0.380833,0,2,4,1,2,10,1,0,4,0.079167,0.460000
3506.430658,0.308532,0,2,4,2,2,10,1,0,5,0.151468,0.460000
4108.202582,0.391865,0,2,3,2,2,10,1,0,4,0.068135,0.460000
2193.981351,0.071806,0,2,4,2,2,10,1,1,5,0.388194,0.460000
4660.864380,0.441865,0,2,4,2,2,9,1,0,3,0.018135,0.460000
4626.423045,0.441865,1,2,4,2,2,10,1,0,3,0.018135,0.460000
4663.155172,0.441865,0,2,4,2,2,10,1,0,3,0.018135,0.460000
2809.794859,0.185000,0,2,4,2,2,9,1,0,6,0.275000,0.460000
4132.617552,0.391865,0,2,5,2,2,10,1,0,4,0.068135,0.460000
4901.358507,0.460615,0,2,4,2,2,10,1,0,1,0.000000,0.460000
4135.027616,0.391865,0,2,5,2,2,9,1,0,4,0.068135,0.460000
7049.676216,0.483889,0,0,3,2,2,6,0,0,2,0.000000,0.460000
7186.419147,0.468889,0,0,1,0,2,6,0,0,2,0.000000,0.460000
3883.421022,0.074583,1,1,1,0,2,3,1,1,0,0.385417,0.460000
6280.785098,0.468889,0,0,3,1,2,6,0,0,2,0.000000,0.460000
6327.981438,0.468889,0,0,4,1,2,6,0,0,1,0.000000,0.460000
4917.448991,0.380833,2,2,3,1,0,7,1,0,4,0.079167,0.460000
3690.230851,0.076806,1,0,5,1,1,10,1,1,9,0.383194,0.460000
6389.662835,0.468889,0,0,3,1,2,7,0,0,3,0.000000,0.460000
3386.582388,0.080139,2,2,5,0,2,8,1,1,5,0.379861,0.460000
5750.968482,0.388952,0,1,3,1,2,4,0,0,2,0.071048,0.460000
5030.045071,0.474583,0,2,4,1,2,1,1,0,2,0.000000,0.460000
2985.911674,0.076806,0,0,4,2,2,6,1,1,3,0.383194,0.460000
7420.466607,0.400063,2,1,2,0,0,8,0,0,5,0.059937,0.460000
3777.321677,0.066250,2,1,5,2,0,4,1,0,7,0.393750,0.460000
5086.970677,0.076806,2,0,4,0,0,10,1,1,6,0.383194,0.460000
2652.611756,0.080139,1,2,5,1,1,4,1,1,4,0.379861,0.460000
5184.226255,0.488869,0,2,4,1,2,1,1,0,0,0.000000,0.460000
5310.374281,0.499901,2,2,2,2,0,8,0,1,10,0.000000,0.460000
5609.652968,0.488869,0,2,5,0,2,4,0,0,6,0.000000,0.460000
5305.367811,0.379508,0,1,4,1,2,1,1,0,2,0.080492,0.460000
6554.682058,0.447980,1,0,2,0,1,2,1,0,3,0.012020,0.460000
4863.503454,0.474583,0,2,5,1,2,2,1,0,2,0.000000,0.460000
5130.893805,0.488869,0,2,5,1,2,2,1,0,0,0.000000,0.460000
4994.375562,0.474583,0,2,5,1,2,2,1,0,1,0.000000,0.460000
4897.748467,0.474583,0,2,4,1,2,3,1,0,2,0.000000,0.460000
4209.307145,0.380833,0,2,5,1,2,1,1,0,4,0.079167,0.460000
5090.366270,0.488869,0,2,5,1,2,1,1,0,0,0.000000,0.460000
3859.280549,0.074583,0,1,3,1,0,5,1,1,4,0.385417,0.460000
4906.055161,0.455833,0,2,5,1,2,2,1,0,3,0.004167,0.460000
3564.084972,0.076806,1,0,5,1,1,4,1,1,5,0.383194,0.460000
2358.388050,0.080139,0,2,5,1,2,2,1,1,2,0.379861,0.460000
5081.249628,0.076806,1,0,5,0,0,6,1,1,3,0.383194,0.460000
3194.570400,0.074583,0,1,1,1,1,9,1,0,9,0.385417,0.460000
5340.811954,0.388952,0,1,5,1,2,2,1,0,2,0.071048,0.460000
6406.903879,0.488869,0,2,5,1,0,2,0,0,2,0.000000,0.460000
3189.620551,0.074583,1,1,4,1,1,4,1,1,7,0.385417,0.460000
2216.413292,0.071806,1,2,3,2,2,9,1,1,7,0.388194,0.460000
5087.721745,0.474583,0,2,5,0,2,2,1,0,2,0.000000,0.460000
4266.282881,0.276667,1,1,4,2,1,3,1,0,5,0.183333,0.460000
5888.577500,0.388952,1,1,2,0,2,2,0,1,8,0.071048,0.460000
5242.854303,0.474583,0,2,5,1,1,6,1,0,2,0.000000,0.460000
4850.395076,0.474583,0,2,4,1,2,2,1,0,2,0.000000,0.460000
4867.199992,0.455833,0,2,4,1,2,2,1,0,3,0.004167,0.460000
4935.649988,0.474583,0,2,5,1,2,4,1,0,2,0.000000,0.460000
4966.811564,0.474583,0,2,4,1,2,2,1,0,1,0.000000,0.460000
4851.746985,0.474583,0,2,3,1,2,2,1,0,2,0.000000,0.460000
4951.118423,0.474583,0,2,4,1,2,4,1,0,2,0.000000,0.460000
5112.656505,0.488869,0,2,4,1,2,2,1,0,0,0.000000,0.460000
4799.093947,0.455833,0,2,4,1,2,1,1,0,3,0.004167,0.460000
4211.280418,0.380833,0,2,4,1,2,1,1,0,4,0.079167,0.460000
4714.708870,0.455833,0,2,3,1,2,1,1,0,3,0.004167,0.460000
4897.813756,0.455833,0,2,3,0,2,1,1,0,3,0.004167,0.460000
4801.737900,0.474583,0,2,3,1,2,1,1,0,2,0.000000,0.460000
4822.798719,0.455833,1,2,3,1,2,1,1,0,3,0.004167,0.460000
4649.655435,0.297222,0,1,3,1,2,2,1,0,4,0.162778,0.460000
5594.766713,0.379508,0,1,3,1,2,1,0,0,3,0.080492,0.460000
4757.984589,0.455833,0,2,3,1,2,2,1,0,3,0.004167,0.460000
4953.972570,0.474583,0,2,3,1,2,1,1,0,1,0.000000,0.460000
4184.424936,0.380833,1,2,3,1,2,1,1,0,4,0.079167,0.460000
3550.415228,0.297500,0,2,3,1,2,1,1,0,5,0.162500,0.460000
4219.105420,0.380833,0,2,3,1,2,1,1,0,4,0.079167,0.460000
4258.849547,0.380833,0,2,4,1,2,2,1,0,4,0.079167,0.460000
4775.411192,0.455833,0,2,2,1,2,1,1,0,3,0.004167,0.460000
4805.279774,0.455833,0,2,2,1,2,2,1,0,3,0.004167,0.460000
2895.246828,0.193333,0,2,3,1,2,1,1,0,6,0.266667,0.460000
4847.464094,0.455833,0,2,3,1,2,3,1,0,3,0.004167,0.460000
3625.694903,0.297500,0,2,2,1,2,2,1,0,5,0.162500,0.460000
5097.625250,0.335758,0,1,3,1,2,1,1,0,3,0.124242,0.460000
4261.917350,0.380833,0,2,3,1,2,3,1,0,4,0.079167,0.460000
5188.805613,0.455833,0,2,2,1,1,1,1,0,3,0.004167,0.460000
5233.600596,0.455833,0,2,3,1,1,2,1,0,3,0.004167,0.460000
4221.149605,0.380833,0,2,2,1,2,1,1,0,4,0.079167,0.460000
3925.604199,0.074583,0,1,3,1,1,9,1,1,5,0.385417,0.460000
3164.125613,0.074583,0,1,3,1,1,8,1,1,4,0.385417,0.460000
3167.832725,0.074583,0,1,3,1,1,8,1,1,1,0.385417,0.460000
6135.496369,0.463869,0,2,4,1,2,2,0,0,4,0.000000,0.460000
3094.469160,0.076806,1,0,5,1,2,2,1,1,6,0.383194,0.460000
2611.182886,0.080139,1,2,5,1,2,10,1,0,10,0.379861,0.460000
5111.044548,0.463869,0,2,4,1,2,2,0,0,2,0.000000,0.460000
5108.685392,0.463869,0,2,4,1,2,2,0,0,1,0.000000,0.460000
5159.761499,0.463869,0,2,4,1,2,3,0,0,2,0.000000,0.460000
5016.583785,0.474901,0,2,4,2,2,1,0,0,2,0.000000,0.460000
5092.304970,0.474901,0,2,4,2,2,2,0,0,2,0.000000,0.460000
5076.782912,0.474901,0,2,4,2,2,2,0,0,1,0.000000,0.460000
4929.497880,0.076806,1,0,4,1,0,1,1,1,0,0.383194,0.460000
6093.496328,0.469091,1,0,3,1,2,4,0,1,10,0.000000,0.460000
5006.464943,0.474901,0,2,5,2,2,1,0,0,2,0.000000,0.460000
4993.997455,0.474901,0,2,5,2,2,1,0,0,3,0.000000,0.460000
4995.994073,0.474901,0,2,5,2,2,3,0,0,3,0.000000,0.460000
5007.906786,0.474901,0,2,5,2,2,1,0,0,1,0.000000,0.460000
4994.777656,0.474901,0,2,5,2,2,3,0,0,2,0.000000,0.460000
5005.399868,0.474901,0,2,5,2,2,2,0,0,3,0.000000,0.460000
5045.027415,0.463869,0,2,5,1,2,1,0,0,5,0.000000,0.460000
5007.887881,0.474901,0,2,4,2,2,1,0,0,4,0.000000,0.460000
5008.439879,0.474901,1,2,5,2,2,1,0,0,4,0.000000,0.460000
4990.553129,0.474901,0,2,4,2,2,1,0,0,3,0.000000,0.460000
5007.243438,0.474901,0,2,4,2,2,3,0,0,3,0.000000,0.460000
4995.484335,0.474901,0,2,4,2,2,1,0,0,1,0.000000,0.460000
5097.066213,0.474901,0,2,4,2,2,2,0,0,3,0.000000,0.460000
3860.286007,0.121250,0,0,2,0,2,3,1,0,7,0.338750,0.460000
5093.648933,0.076806,1,0,4,0,1,10,1,1,0,0.383194,0.460000
5475.592938,0.393095,0,1,4,2,2,1,0,0,5,0.066905,0.460000
5169.075712,0.474901,0,2,4,2,2,1,0,0,5,0.000000,0.460000
5009.381062,0.474901,0,2,5,2,2,1,0,0,4,0.000000,0.460000
4997.914119,0.474901,0,2,3,2,2,1,0,0,3,0.000000,0.460000
4996.217789,0.474901,0,2,4,2,2,2,0,0,4,0.000000,0.460000
5058.480722,0.463869,0,2,4,1,2,1,0,0,3,0.000000,0.460000
5024.701336,0.474901,0,2,3,2,2,2,0,0,3,0.000000,0.460000
5000.221749,0.474901,0,2,3,2,2,3,0,0,3,0.000000,0.460000
4999.784982,0.474901,1,2,4,2,2,1,0,0,3,0.000000,0.460000
5420.392973,0.476567,0,2,3,2,1,1,0,0,3,0.000000,0.460000
5476.932277,0.393095,0,1,4,2,2,4,0,0,2,0.066905,0.460000
5407.374033,0.476567,0,2,4,2,1,1,0,0,3,0.000000,0.460000
5458.502013,0.463869,0,2,4,1,1,2,0,0,3,0.000000,0.460000
5102.742879,0.463869,0,2,4,1,2,2,0,0,3,0.000000,0.460000
5009.483105,0.474901,0,2,3,2,2,3,0,0,5,0.000000,0.460000
4998.700772,0.474901,0,2,3,2,2,1,0,0,4,0.000000,0.460000
5472.326455,0.393095,0,1,4,2,2,1,0,0,2,0.066905,0.460000
5002.526923,0.474901,0,2,3,2,2,2,0,0,4,0.000000,0.460000
5449.180855,0.393095,0,1,3,2,2,1,0,0,3,0.066905,0.460000
5059.217047,0.463869,0,2,4,1,2,1,0,0,2,0.000000,0.460000
4997.605923,0.474901,0,2,4,2,2,4,0,0,3,0.000000,0.460000
5394.747386,0.476567,0,2,4,2,1,1,0,0,2,0.000000,0.460000
4666.339443,0.441865,0,2,4,2,2,1,1,0,3,0.018135,0.460000
4109.402782,0.391865,0,2,4,2,2,1,1,0,4,0.068135,0.460000
4741.390140,0.460615,0,2,4,2,2,1,1,0,2,0.000000,0.460000
4999.665550,0.474901,0,2,4,2,2,1,1,0,0,0.000000,0.460000
4124.921242,0.391865,0,2,4,2,2,2,1,0,4,0.068135,0.460000
4675.466697,0.441865,0,2,4,2,2,2,1,0,3,0.018135,0.460000
4983.137084,0.346667,0,1,4,2,2,3,1,0,3,0.113333,0.460000
