time_ms,accuracy,compute_similarities_with_state_decision_0,compute_similarities_with_state_decision_1,compute_similarities_with_state_threshold_0,parse_embedding_decision_0,parse_embedding_decision_1,parse_embedding_threshold_0,selector_kernel_decision_0,selector_kernel_decision_1,selector_kernel_threshold_0,idx,qos_loss,exact_accuracy
4844.820727,0.388079,2,0,3,1,1,10,0,0,5,,0.013921,0.402000
2746.274895,0.163543,0,2,5,2,2,3,1,1,4,,0.238457,0.402000
4538.227102,0.151825,2,1,2,0,0,1,0,1,0,,0.250175,0.402000
4480.735940,0.390857,2,1,5,1,1,10,0,0,3,,0.011143,0.402000
4549.074776,0.423317,2,0,5,1,1,10,0,0,7,,0.000000,0.402000
4535.537664,0.421079,2,0,5,1,1,10,0,0,1,,0.000000,0.402000
5319.901169,0.456651,0,0,5,1,1,10,0,0,1,,0.000000,0.402000
4816.874094,0.364079,1,1,5,1,0,10,0,0,1,,0.037921,0.402000
4332.582020,0.373857,2,0,5,1,1,10,1,0,1,,0.028143,0.402000
4932.265353,0.169098,0,0,3,0,2,9,1,1,7,,0.232902,0.402000
4952.922769,0.212654,0,1,5,1,0,4,1,0,6,,0.189346,0.402000
4479.034083,0.383857,2,0,5,1,1,9,0,0,3,,0.018143,0.402000
4489.173365,0.348079,2,0,5,2,1,1,0,0,1,,0.053921,0.402000
4086.748151,0.383857,2,0,5,2,1,10,0,0,1,,0.018143,0.402000
4754.806294,0.251492,1,2,1,1,0,1,0,1,5,,0.150508,0.402000
4536.645124,0.390857,2,0,5,1,1,10,0,0,0,,0.011143,0.402000
6111.968605,0.385762,2,0,4,0,0,4,1,0,2,,0.016238,0.402000
4499.628832,0.357190,2,0,5,1,1,10,0,0,4,,0.044810,0.402000
4356.531867,0.373857,2,2,5,1,1,10,0,0,1,,0.028143,0.402000
4391.277341,0.416317,2,0,4,2,0,9,0,0,0,,0.000000,0.402000
3432.272787,0.169098,0,0,5,1,1,9,1,1,2,,0.232902,0.402000
5398.190578,0.433317,0,2,3,0,1,4,0,1,10,,0.000000,0.402000
4235.564737,0.152431,0,1,2,2,0,4,0,1,2,,0.249569,0.402000
4962.992645,0.364079,0,1,2,1,1,5,0,0,2,,0.037921,0.402000
6232.183928,0.436651,0,0,4,0,2,6,0,0,4,,0.000000,0.402000
2722.582805,0.154654,2,1,2,1,2,8,1,1,10,,0.247346,0.402000
4421.688732,0.374746,2,0,4,2,0,9,0,0,1,,0.027254,0.402000
6711.430096,0.299095,1,1,3,0,0,1,0,1,6,,0.102905,0.402000
5862.924134,0.299095,1,1,2,1,0,1,0,1,6,,0.102905,0.402000
5448.214279,0.384079,1,0,5,2,0,5,0,0,10,,0.017921,0.402000
4454.564023,0.393857,2,0,5,1,1,10,0,0,5,,0.008143,0.402000
4825.087651,0.388079,2,0,3,1,1,10,0,0,5,,0.013921,0.402000
2723.781055,0.163543,0,2,5,2,2,3,1,1,4,,0.238457,0.402000
4421.724418,0.151825,2,1,2,0,0,1,0,1,0,,0.250175,0.402000
4467.140726,0.390857,2,1,5,1,1,10,0,0,3,,0.011143,0.402000
4544.085182,0.423317,2,0,5,1,1,10,0,0,7,,0.000000,0.402000
4518.061547,0.421079,2,0,5,1,1,10,0,0,1,,0.000000,0.402000
5293.094190,0.456651,0,0,5,1,1,10,0,0,1,,0.000000,0.402000
4803.765141,0.364079,1,1,5,1,0,10,0,0,1,,0.037921,0.402000
4323.465820,0.373857,2,0,5,1,1,10,1,0,1,,0.028143,0.402000
4983.120627,0.169098,0,0,3,0,2,9,1,1,7,,0.232902,0.402000
4901.686859,0.212654,0,1,5,1,0,4,1,0,6,,0.189346,0.402000
4466.065255,0.383857,2,0,5,1,1,9,0,0,3,,0.018143,0.402000
4474.453409,0.348079,2,0,5,2,1,1,0,0,1,,0.053921,0.402000
4067.333875,0.383857,2,0,5,2,1,10,0,0,1,,0.018143,0.402000
4799.689781,0.251492,1,2,1,1,0,1,0,1,5,,0.150508,0.402000
4515.005271,0.390857,2,0,5,1,1,10,0,0,0,,0.011143,0.402000
6200.725753,0.385762,2,0,4,0,0,4,1,0,2,,0.016238,0.402000
4477.925762,0.357190,2,0,5,1,1,10,0,0,4,,0.044810,0.402000
4347.646010,0.373857,2,2,5,1,1,10,0,0,1,,0.028143,0.402000
4383.694559,0.416317,2,0,4,2,0,9,0,0,0,,0.000000,0.402000
4433.167988,0.417746,2,1,5,1,1,10,0,0,1,,0.000000,0.402000
2704.933872,0.126825,2,1,2,1,2,8,1,1,10,,0.275175,0.402000
2813.380038,0.198095,2,0,5,1,1,10,0,1,1,,0.203905,0.402000
2699.190052,0.162431,0,1,4,2,2,3,1,1,7,,0.239569,0.402000
3415.938178,0.169098,0,0,5,1,1,9,1,1,2,,0.232902,0.402000
4642.974848,0.363857,2,0,5,1,0,9,0,0,0,,0.038143,0.402000
4344.918646,0.373857,2,2,5,1,0,10,0,0,1,,0.028143,0.402000
6926.255275,0.299095,1,1,3,0,0,1,0,1,6,,0.102905,0.402000
5794.655261,0.299095,1,1,2,1,0,1,0,1,6,,0.102905,0.402000
5572.015291,0.384079,1,0,5,2,0,5,0,0,10,,0.017921,0.402000
4527.282192,0.393857,2,0,5,1,1,10,0,0,5,,0.008143,0.402000
4915.661157,0.388079,2,0,3,1,1,10,0,0,5,,0.013921,0.402000
2764.574814,0.163543,0,2,5,2,2,3,1,1,4,,0.238457,0.402000
4651.100160,0.151825,2,1,2,0,0,1,0,1,0,,0.250175,0.402000
4536.977316,0.390857,2,1,5,1,1,10,0,0,3,,0.011143,0.402000
4619.271454,0.423317,2,0,5,1,1,10,0,0,7,,0.000000,0.402000
4587.550407,0.421079,2,0,5,1,1,10,0,0,1,,0.000000,0.402000
5377.414811,0.456651,0,0,5,1,1,10,0,0,7,,0.000000,0.402000
4880.256283,0.364079,1,1,5,1,0,10,0,0,7,,0.037921,0.402000
3576.817991,0.169098,0,0,5,1,1,10,1,0,7,,0.232902,0.402000
5126.795480,0.169098,0,0,3,0,2,9,1,1,7,,0.232902,0.402000
4945.228198,0.212654,0,1,5,1,0,4,1,0,6,,0.189346,0.402000
5366.875312,0.456651,0,0,5,1,1,9,0,0,9,,0.000000,0.402000
5377.092721,0.456651,0,0,4,1,1,10,0,0,9,,0.000000,0.402000
5369.515703,0.456651,0,0,4,1,1,9,0,0,9,,0.000000,0.402000
5384.730874,0.456651,0,0,5,1,1,10,0,0,9,,0.000000,0.402000
4733.673797,0.396651,0,1,5,2,1,10,0,0,9,,0.005349,0.402000
5367.483893,0.456651,0,0,5,1,1,9,0,1,9,,0.000000,0.402000
4989.293185,0.270381,1,2,1,1,0,1,0,1,5,,0.131619,0.402000
6114.107306,0.395762,2,0,4,0,0,4,1,0,2,,0.006238,0.402000
5364.787443,0.456651,0,0,5,1,1,8,0,0,9,,0.000000,0.402000
5360.964840,0.456651,0,0,5,1,1,9,0,0,8,,0.000000,0.402000
5362.091298,0.456651,0,0,5,1,1,9,0,0,6,,0.000000,0.402000
5375.596956,0.456651,0,0,5,1,1,9,0,0,7,,0.000000,0.402000
5366.255489,0.456651,0,0,5,1,1,8,0,0,8,,0.000000,0.402000
5372.217874,0.456651,0,0,5,1,1,10,0,0,8,,0.000000,0.402000
5297.957228,0.456651,0,0,5,1,2,9,0,0,8,,0.000000,0.402000
7632.045700,0.456651,0,0,0,0,0,0,0,0,0,1,0.000000,0.402000
5316.297301,0.456651,0,0,0,1,1,0,0,0,0,2,0.000000,0.402000
4746.254511,0.436651,0,0,0,2,2,0,0,0,0,3,0.000000,0.402000
6147.277346,0.364079,1,1,0,0,0,0,0,0,0,4,0.037921,0.402000
4822.096045,0.364079,1,1,0,1,1,0,0,0,0,5,0.037921,0.402000
4327.550859,0.344079,1,1,0,2,2,0,0,0,0,6,0.057921,0.402000
5457.094368,0.373857,2,2,0,0,0,0,0,0,0,7,0.028143,0.402000
4360.256296,0.373857,2,2,0,1,1,0,0,0,0,8,0.028143,0.402000
3959.985998,0.383857,2,2,0,2,2,0,0,0,0,9,0.018143,0.402000
6812.102722,0.456651,0,0,0,0,0,0,0,0,0,10,0.000000,0.402000
